Inventory_ID,Inventory_UPC,Supplier_ID,Supplier_Input_Date,Supplier_Name,Supplier_Price,Inventory_Qty,Inventory_Who_Created,Inventory_When_Created,Supplier_Invoice_No,VENDOR,IMPORT_ID,LAST_INVENTORY_QTY
2002,120427131039,,3/14/2013,SALE,30.00,-1,,,9093,,,-397
2003,120726094729,,3/15/2013,SALE,26.00,-3,,,5478,,,-328
2004,120427131039,,3/15/2013,SALE,29.00,-1,,,5478,,,-398
2005,120427131039,,3/15/2013,SALE,30.00,-1,,,9093,,,-399
2006,090323095759,,3/15/2013,SALE,4.00,-2,,,9093,,,-111
2007,071008114339,,3/15/2013,SALE,35.00,-1,,,2220,,,-360
2008,070129151429,,3/23/2013,SALE,23.00,-2,,,0100,,,-2084
2009,110108090739,,3/24/2013,SALE,49.00,-35,,,43180,,,-3849
2010,090323095759,,3/24/2013,SALE,5.00,-1,,,9093,,,-112
2011,070421145519,,3/24/2013,SALE,8.50,-1,,,1531,,,-3
2012,071008114339,,3/24/2013,SALE,45.00,-1,,,0100,,,-361
2013,100913153649,,3/24/2013,SALE,3.90,-40,,,7256,,,-925
2014,120427131039,,3/25/2013,SALE,29.00,-1,,,1577,,,-400
2015,120427131039,,3/26/2013,SALE,38.00,-1,,,9093,,,-401
2016,120427131039,,3/27/2013,SALE,30.00,-1,,,32071,,,-402
2017,120427131039,,3/27/2013,SALE,30.00,-1,,,9093,,,-403
2018,071008114339,,3/27/2013,SALE,43.00,-1,,,0100,,,-362
2019,110108090739,,3/20/2013,SALE,52.00,-15,,,5201,,,-3864
2020,111123123129,,3/20/2013,SALE,46.00,-2,,,5201,,,-1359
2021,071008114339,,3/20/2013,SALE,44.00,-1,,,0100,,,-363
2022,110611114709,,3/21/2013,SALE,7.75,-5,,,1501,,,-379
2023,120427131039,,3/21/2013,SALE,30.00,-1,,,9093,,,-404
2024,090323095759,,3/21/2013,SALE,4.00,-1,,,9093,,,-113
2025,070129151429,,3/21/2013,SALE,23.00,-2,,,0100,,,-2086
2026,111123123129,,3/21/2013,SALE,55.50,-10,,,2613,,,-1369
2027,071219103209,,3/22/2013,SALE,36.00,-1,,,2220,,,-248
2028,070129151429,,3/22/2013,SALE,23.00,-2,,,0100,,,-2088
2029,090323095759,,3/23/2013,SALE,5.00,-1,,,9093,,,-114
2030,071008114339,,3/23/2013,SALE,35.00,-1,,,0100,,,-364
2031,071008114339,,3/23/2013,VOID,35.00,1,,,0100,,,-363
2032,071008114339,,3/23/2013,SALE,55.00,-1,,,0100,,,-364
2033,100922133409,,3/24/2013,SALE,30.00,-1,,,0100,,,-3
2034,071008114339,,3/24/2013,SALE,55.00,-1,,,0100,,,-365
2035,070129151429,,3/24/2013,SALE,23.00,-2,,,0100,,,-2090
2036,120427131039,,3/25/2013,SALE,30.00,-1,,,9093,,,-405
2037,070423092559,,3/25/2013,SALE,27.00,-1,,,2088,,,-907
2038,111123123129,,3/25/2013,SALE,46.25,-2,,,88006,,,-1371
2039,111123123129,,3/26/2013,SALE,55.50,-1,,,2892,,,-1372
2040,071008114339,,3/26/2013,SALE,48.00,-1,,,2220,,,-366
2041,070129151429,,3/26/2013,SALE,23.00,-2,,,0100,,,-2092
2042,071008114339,,3/27/2013,SALE,48.00,-1,,,32071,,,-367
2043,071008114339,,3/27/2013,SALE,35.00,-1,,,0100,,,-368
2044,120427131039,,3/28/2013,SALE,30.00,-1,,,9093,,,-406
2045,120427131039,,3/28/2013,SALE,6.00,-1,,,5478,,,-407
2046,071008114339,,3/29/2013,SALE,39.00,-2,,,0100,,,-370
2047,111123123129,,3/30/2013,SALE,46.25,-6,,,7878,,,-1378
2048,120319124519,,3/30/2013,SALE,65.00,-1,,,7878,,,-28
2049,111121114959,,3/30/2013,SALE,45.00,-1,,,5488,,,-44
2050,120427131039,,3/30/2013,SALE,30.00,-1,,,9093,,,-408
2051,090323095759,,3/30/2013,SALE,5.00,-2,,,9093,,,-116
2052,071008114339,,3/31/2013,SALE,39.00,-1,,,0100,,,-371
2053,120427131039,,4/1/2013,SALE,30.00,-1,,,9093,,,-409
2054,090323095759,,4/1/2013,SALE,4.00,-1,,,9093,,,-117
2055,081220155739,,4/1/2013,SALE,39.00,-1,,,13400,,,-30
2056,081220155739,,4/1/2013,VOID,39.00,1,,,13400,,,-29
2057,120427131039,,4/2/2013,SALE,30.00,-1,,,9093,,,-410
2058,090323095759,,4/2/2013,SALE,5.00,-1,,,9093,,,-118
2059,071008114339,,4/2/2013,SALE,39.00,-1,,,0100,,,-372
2060,120427131039,,4/3/2013,SALE,30.00,-1,,,32071,,,-411
2061,070129151429,,4/3/2013,SALE,23.00,-2,,,0100,,,-2094
2062,120427131039,,4/4/2013,SALE,29.00,-1,,,9093,,,-412
2063,090323095759,,4/4/2013,SALE,4.00,-1,,,9093,,,-119
2064,071008114339,,4/4/2013,SALE,39.00,-1,,,0100,,,-373
2065,070129151429,,4/4/2013,SALE,23.00,-2,,,0100,,,-2096
2066,111123123129,,4/5/2013,SALE,46.25,-2,,,2861,,,-1380
2067,120427131039,,4/5/2013,SALE,30.00,-1,,,9093,,,-413
2068,071008114339,,4/5/2013,SALE,39.00,-1,,,0100,,,-374
2069,090323095759,,4/6/2013,SALE,5.00,-1,,,9093,,,-120
2070,071008114339,,4/6/2013,SALE,25.00,-1,,,2220,,,-375
2071,071008114339,,4/6/2013,VOID,25.00,1,,,2220,,,-374
2072,071008114339,,4/6/2013,SALE,25.00,-1,,,2220,,,-375
2073,071008114339,,4/7/2013,SALE,29.00,-1,,,0100,,,-376
2074,120427131039,,4/8/2013,SALE,30.00,-1,,,9093,,,-414
2075,090323095759,,4/8/2013,SALE,4.50,-1,,,9093,,,-121
2076,111123123129,,4/8/2013,SALE,85.00,-1,,,88006,,,-1381
2077,120427131039,,4/9/2013,SALE,30.00,-1,,,9093,,,-415
2078,071008114339,,4/9/2013,SALE,25.00,-1,,,0100,,,-377
2079,071008114339,,4/9/2013,SALE,25.00,-1,,,0100,,,-378
2080,090323095759,,4/10/2013,SALE,5.00,-1,,,9093,,,-122
2081,081219114749,,4/10/2013,SALE,32.00,-3,,,2861,,,-110
2082,070129151429,,4/10/2013,SALE,22.00,-2,,,0100,,,-2098
2083,071008114339,,4/11/2013,SALE,25.00,-1,,,32071,,,-379
2084,071008114339,,4/11/2013,SALE,25.00,-1,,,0100,,,-380
2085,070129151429,,4/11/2013,SALE,23.00,-2,,,0100,,,-2100
2086,071008114339,,4/11/2013,VOID,25.00,1,,,0100,,,-379
2087,070129151429,,4/11/2013,VOID,23.00,2,,,0100,,,-2098
2088,071219103209,,4/12/2013,SALE,36.00,-1,,,2220,,,-249
2089,071219103209,,4/12/2013,VOID,36.00,1,,,2220,,,-248
2090,071219103209,,4/12/2013,SALE,40.00,-1,,,2220,,,-249
2091,071008114339,,4/12/2013,SALE,25.00,-1,,,0100,,,-380
2092,120427131039,,4/12/2013,SALE,30.00,-1,,,9093,,,-416
2093,090323095759,,4/12/2013,SALE,4.50,-2,,,9093,,,-124
2094,120427131039,,4/12/2013,VOID,30.00,1,,,9093,,,-415
2095,090323095759,,4/12/2013,VOID,4.50,2,,,9093,,,-122
2096,120427131039,,4/12/2013,SALE,30.00,-1,,,9093,,,-416
2097,090323095759,,4/12/2013,SALE,4.50,-2,,,9093,,,-124
2098,120402104529,,4/13/2013,SALE,24.00,-5,,,2368,,,-1417
2099,111123123129,,4/13/2013,SALE,42.50,-2,,,88006,,,-1383
2100,110108090739,,4/13/2013,SALE,50.00,-20,,,43180,,,-3884
2101,120319124519,,4/13/2013,SALE,65.00,-1,,,43180,,,-29
2102,120427131039,,4/15/2013,SALE,30.00,-1,,,32071,,,-417
2103,090323095759,,4/15/2013,SALE,5.00,-1,,,9093,,,-125
2104,071008114339,,4/15/2013,SALE,25.00,-1,,,0100,,,-381
2105,070129151429,,4/15/2013,SALE,23.00,-2,,,0100,,,-2100
2106,120427131039,,4/16/2013,SALE,30.00,-1,,,9093,,,-418
2107,121005083759,,4/16/2013,SALE,5.00,-1,,,1228,,,-156
2108,071008114339,,4/16/2013,SALE,25.00,-1,,,0100,,,-382
2109,071008114339,,4/16/2013,VOID,25.00,1,,,0100,,,-381
2110,071008114339,,4/16/2013,SALE,25.00,-1,,,0100,,,-382
2111,111123123129,,4/17/2013,SALE,45.00,-1,,,5488,,,-1384
2112,111123123129,,4/17/2013,SALE,42.50,-2,,,88006,,,-1386
2113,070129151429,,4/17/2013,SALE,22.00,-2,,,0100,,,-2102
2114,120427131039,,4/18/2013,SALE,30.00,-1,,,9093,,,-419
2115,070129151429,,4/18/2013,SALE,22.00,-2,,,0100,,,-2104
2116,070129151429,,4/19/2013,SALE,22.00,-2,,,0100,,,-2106
2117,071008114339,,4/19/2013,SALE,25.00,-1,,,0100,,,-383
2118,120427131039,,4/20/2013,SALE,30.00,-1,,,9093,,,-420
2119,130418153729,,4/21/2013,SALE,17.25,-28,,,6366,,,-28
2120,070129151429,,4/21/2013,SALE,2.00,-2,,,0100,,,-2108
2121,070129151429,,4/21/2013,SALE,22.00,-2,,,0100,,,-2110
2122,070129151429,,4/21/2013,VOID,2.00,2,,,0100,,,-2108
2123,071219103209,,4/22/2013,SALE,41.00,-1,,,2220,,,-250
2124,071219103209,,4/22/2013,SALE,48.00,-1,,,2220,,,-251
2125,071219103209,,4/22/2013,VOID,41.00,1,,,2220,,,-250
2126,071008114339,,4/22/2013,SALE,25.00,-1,,,0100,,,-384
2127,120427131039,,4/23/2013,SALE,30.00,-1,,,9093,,,-421
2128,071219103209,,4/23/2013,SALE,37.00,-1,,,1577,,,-251
2129,111123123129,,4/23/2013,SALE,46.25,-3,,,4471,,,-1389
2130,071008114339,,4/24/2013,SALE,28.00,-1,,,0100,,,-385
2131,071008114339,,4/25/2013,SALE,29.00,-1,,,0100,,,-386
2132,070129151429,,4/25/2013,SALE,23.00,-2,,,0100,,,-2110
2133,120427131039,,4/25/2013,SALE,30.00,-1,,,9093,,,-422
2134,110406111749,,4/26/2013,SALE,16.00,-5,,,5201,,,-645
2135,090323095759,,4/26/2013,SALE,5.00,-2,,,9093,,,-127
2136,120427131039,,4/27/2013,SALE,30.00,-1,,,9093,,,-423
2137,090323095759,,4/27/2013,SALE,5.00,-1,,,9093,,,-128
2138,070129151429,,4/27/2013,SALE,22.00,-2,,,0100,,,-2112
2139,071008114339,,4/28/2013,SALE,28.00,-1,,,0100,,,-387
2140,070129151429,,4/29/2013,SALE,23.00,-2,,,0100,,,-2114
2141,120427131039,,4/30/2013,SALE,30.00,-1,,,32071,,,-424
2142,120802084819,,4/30/2013,SALE,20.00,-1,,,32071,,,-62
2143,120427131039,,4/30/2013,SALE,30.00,-1,,,9093,,,-425
2144,071008114339,,4/30/2013,SALE,25.00,-1,,,0100,,,-388
2145,070129151429,,4/30/2013,SALE,22.00,-2,,,0100,,,-2116
2146,110108090739,,4/30/2013,SALE,48.00,-1,,,0074,,,-3885
2147,121005083759,,4/30/2013,SALE,26.00,-1,,,0074,,,-157
2148,070129151429,,5/1/2013,SALE,23.00,-2,,,0100,,,-2118
2149,071008114339,,5/2/2013,SALE,25.00,-1,,,0100,,,-389
2150,130418153729,,5/2/2013,SALE,17.50,-70,,,2209,,,-98
2151,120427131039,,5/3/2013,SALE,30.00,-1,,,9093,,,-426
2152,071008114339,,5/3/2013,SALE,25.00,-1,,,0100,,,-390
2153,071219103209,,5/4/2013,SALE,37.00,-1,,,5971,,,-252
2154,120427131039,,5/4/2013,SALE,30.00,-1,,,9093,,,-427
2155,070129151429,,5/4/2013,SALE,23.00,-2,,,0100,,,-2120
2156,071008114339,,5/5/2013,SALE,29.00,-1,,,0100,,,-391
2157,120427131039,,5/6/2013,SALE,30.00,-1,,,9093,,,-428
2158,090323095759,,5/6/2013,SALE,5.00,-1,,,9093,,,-129
2159,070129151429,,5/6/2013,SALE,23.00,-2,,,0100,,,-2122
2160,070129151429,,5/7/2013,SALE,23.00,-2,,,0100,,,-2124
2161,110108090739,,5/8/2013,SALE,47.00,-4,,,7256,,,-3889
2162,120427131039,,5/9/2013,SALE,30.00,-1,,,9093,,,-429
2163,071008114339,,5/9/2013,SALE,27.00,-1,,,0100,,,-392
2164,070129151429,,5/9/2013,SALE,23.00,-2,,,0100,,,-2126
2165,120427131039,,5/10/2013,SALE,30.00,-1,,,9093,,,-430
2166,071008114339,,5/10/2013,SALE,22.00,-2,,,0100,,,-394
2167,071008114339,,5/10/2013,SALE,22.00,-2,,,0100,,,-396
2168,071008114339,,5/10/2013,VOID,22.00,2,,,0100,,,-394
2169,120427131039,,5/11/2013,SALE,30.00,-1,,,9093,,,-431
2170,090323095759,,5/11/2013,SALE,5.00,-2,,,9093,,,-131
2171,070129151429,,5/11/2013,SALE,23.00,-2,,,0100,,,-2128
2172,120427131039,,5/11/2013,SALE,30.00,-1,,,9093,,,-432
2173,090323095759,,5/11/2013,SALE,5.00,-2,,,9093,,,-133
2174,071008114339,,5/12/2013,SALE,29.00,-1,,,32071,,,-395
2175,120427131039,,5/12/2013,SALE,30.00,-1,,,32071,,,-433
2176,070129151429,,5/12/2013,SALE,23.00,-2,,,0100,,,-2130
2177,120427131039,,5/13/2013,SALE,30.00,-1,,,9093,,,-434
2178,071008114339,,5/13/2013,SALE,22.00,-1,,,0100,,,-396
2179,070129151429,,5/13/2013,SALE,22.00,-2,,,0100,,,-2132
2180,120305085649,,5/14/2013,SALE,10.00,-1,,,4447,,,-6
2181,071008114339,,5/14/2013,SALE,22.00,-1,,,0100,,,-397
2182,070129151429,,5/14/2013,SALE,23.00,-2,,,0100,,,-2134
2183,110108090739,,5/14/2013,SALE,49.00,-25,,,43180,,,-3914
2184,111123123129,,5/15/2013,SALE,46.25,-2,,,2892,,,-1391
2185,070129151429,,5/15/2013,SALE,23.00,-2,,,0100,,,-2136
2186,111123123129,,5/16/2013,SALE,46.25,-1,,,5478,,,-1392
2187,120427131039,,5/16/2013,SALE,30.00,-1,,,5478,,,-435
2188,070129151429,,5/16/2013,SALE,23.00,-2,,,0100,,,-2138
2189,071219103209,,5/16/2013,SALE,55.00,-1,,,2220,,,-253
2190,071008114339,,5/17/2013,SALE,16.00,-10,,,4767,,,-407
2191,071008114339,,5/17/2013,SALE,16.00,-35,,,1570,,,-442
2192,071008114339,,5/17/2013,SALE,16.00,-10,,,6462422,,,-452
2193,071008114339,,5/17/2013,SALE,17.00,-20,,,43180,,,-472
2194,111123123129,,5/17/2013,SALE,46.25,-6,,,7878,,,-1398
2195,071008114339,,5/17/2013,SALE,16.00,-85,,,1570,,,-557
2196,120427131039,,5/17/2013,SALE,30.00,-1,,,9093,,,-436
2197,081220155739,,5/17/2013,SALE,32.00,-1,,,13400,,,-30
2198,071008114339,,5/17/2013,SALE,19.00,-1,,,0100,,,-558
2199,071008114339,,5/17/2013,SALE,19.00,-1,,,0100,,,-559
2200,071008114339,,5/17/2013,VOID,19.00,1,,,0100,,,-558
2201,070129151429,,5/17/2013,SALE,23.00,-2,,,4471,,,-2140
2202,081219114749,,5/18/2013,SALE,30.00,-1,,,9093,,,-111
2203,090323095759,,5/18/2013,SALE,5.00,-2,,,9093,,,-135
2204,071008114339,,5/18/2013,SALE,19.00,-1,,,0100,,,-559
2205,120427131039,,5/20/2013,SALE,30.00,-1,,,9093,,,-437
2206,120427131039,,5/20/2013,SALE,30.00,-1,,,32071,,,-438
2207,070129151429,,5/20/2013,SALE,23.00,-2,,,0100,,,-2142
2208,071008114339,,5/17/2013,VOID,16.00,85,,,1570,,,-474
2209,071008114339,,5/20/2013,SALE,16.00,-85,,,1570,,,-559
2210,120427131039,,5/21/2013,SALE,30.00,-1,,,9093,,,-439
2211,111123123129,,5/21/2013,SALE,43.00,-2,,,13400,,,-1400
2212,071008114339,,5/21/2013,SALE,19.00,-1,,,0100,,,-560
2213,070129151429,,5/21/2013,SALE,23.00,-2,,,0100,,,-2144
2214,071008114339,,5/21/2013,VOID,19.00,1,,,0100,,,-559
2215,070129151429,,5/21/2013,VOID,23.00,2,,,0100,,,-2142
2216,071008114339,,5/21/2013,SALE,19.00,-1,,,0100,,,-560
2217,070129151429,,5/21/2013,SALE,23.00,-2,,,0100,,,-2144
2218,071008114339,,5/22/2013,SALE,17.00,-5,,,43180,,,-565
2219,090323095759,,5/22/2013,SALE,5.50,-2,,,9093,,,-137
2220,071008114339,,5/22/2013,SALE,28.00,-1,,,0100,,,-566
2221,110108090739,,5/23/2013,SALE,50.00,-10,,,43180,,,-3924
2222,070129151429,,5/23/2013,SALE,23.00,-2,,,0100,,,-2146
2223,110108090739,,5/24/2013,SALE,50.00,-15,,,43180,,,-3939
2224,120427131039,,5/24/2013,SALE,30.00,-1,,,9093,,,-440
2225,071008114339,,5/25/2013,SALE,20.00,-1,,,3797,,,-567
2226,120427131039,,5/25/2013,SALE,30.00,-1,,,9093,,,-441
2227,110108090739,,5/25/2013,SALE,40.00,-1,,,7256,,,-3940
2228,071008114339,,5/25/2013,SALE,22.00,-1,,,0100,,,-568
2229,070129151429,,5/25/2013,SALE,22.00,-2,,,0100,,,-2148
2230,120427131039,,5/26/2013,SALE,30.00,-1,,,1577,,,-442
2231,071008114339,,5/26/2013,SALE,28.00,-1,,,0100,,,-569
2232,070129151429,,5/26/2013,SALE,23.00,-2,,,0100,,,-2150
2233,070129151429,,5/27/2013,SALE,22.00,-2,,,0808,,,-2152
2234,070129151429,,5/27/2013,SALE,22.00,-3,,,0100,,,-2155
2235,120427131039,,5/28/2013,SALE,30.00,-1,,,9093,,,-443
2236,070129151429,,5/28/2013,SALE,23.00,-2,,,0100,,,-2157
2237,120427131039,,5/29/2013,SALE,30.00,-1,,,32071,,,-444
2238,071008114339,,5/29/2013,SALE,22.00,-1,,,0100,,,-570
2239,090323095759,,5/30/2013,SALE,4.50,-1,,,9093,,,-138
2240,070129151429,,5/30/2013,SALE,23.00,-2,,,0100,,,-2159
2241,070129151429,,5/30/2013,SALE,22.00,-3,,,4471,,,-2162
2242,120427131039,,5/31/2013,SALE,30.00,-1,,,9093,,,-445
2243,090323095759,,5/31/2013,SALE,4.50,-1,,,9093,,,-139
2244,071008114339,,5/31/2013,SALE,23.00,-1,,,0100,,,-571
2245,070129151429,,5/31/2013,SALE,23.00,-2,,,0100,,,-2164
2246,110108090739,,6/1/2013,SALE,50.00,-10,,,6366,,,-3950
2247,120427131039,,6/1/2013,SALE,30.00,-1,,,9093,,,-446
2248,090323095759,,6/1/2013,SALE,4.50,-1,,,9093,,,-140
2249,070129151429,,6/1/2013,SALE,23.00,-1,,,0100,,,-2165
2250,070129151429,,6/1/2013,VOID,23.00,1,,,0100,,,-2164
2251,070129151429,,6/1/2013,SALE,23.00,-2,,,0100,,,-2166
2252,071008114339,,6/2/2013,SALE,28.00,-1,,,0100,,,-572
2253,120427131039,,6/3/2013,SALE,30.00,-1,,,9093,,,-447
2254,071219103209,,6/3/2013,SALE,22.00,-6,,,5201,,,-259
2255,090131115729,,6/3/2013,SALE,75.00,-1,,,5488,,,-3
2256,070129151429,,6/3/2013,SALE,22.00,-2,,,0100,,,-2168
2257,111123123129,,6/4/2013,SALE,46.25,-2,,,2892,,,-1402
2258,071219103209,,6/4/2013,SALE,23.00,-136,,,1570,,,-395
2259,070129151429,,6/4/2013,SALE,23.00,-2,,,0808,,,-2170
2260,071008114339,,6/4/2013,SALE,23.00,-1,,,0100,,,-573
2261,120427131039,,6/4/2013,SALE,30.00,-2,,,0100,,,-449
2262,071008114339,,6/4/2013,SALE,23.00,-1,,,0100,,,-574
2263,120427131039,,6/4/2013,SALE,30.00,-2,,,0100,,,-451
2264,071008114339,,6/4/2013,VOID,23.00,1,,,0100,,,-573
2265,120427131039,,6/4/2013,VOID,30.00,2,,,0100,,,-449
2266,070129151429,,6/6/2013,SALE,23.00,-2,,,0100,,,-2172
2267,110108090739,,6/7/2013,SALE,50.00,-40,,,43180,,,-3990
2268,090410131129,,6/7/2013,SALE,32.00,-2,,,43180,,,-14
2269,111123123129,,6/7/2013,SALE,49.95,-5,,,3401,,,-1407
2270,090323095759,,6/7/2013,SALE,4.00,-1,,,9093,,,-141
2271,120427131039,,6/7/2013,SALE,30.00,-1,,,9093,,,-450
2272,111123123129,,6/7/2013,VOID,49.95,5,,,3401,,,-1402
2273,130418153729,,6/7/2013,SALE,14.50,-119,,,15942,,,-217
2274,071008114339,,6/7/2013,SALE,23.00,-1,,,0100,,,-574
2275,100922133409,,6/7/2013,SALE,30.00,-1,,,0100,,,-4
2276,081220155739,,6/7/2013,SALE,45.00,-1,,,5488,,,-31
2277,090323095759,,6/8/2013,SALE,4.00,-1,,,9093,,,-142
2278,120402084049,,6/8/2013,SALE,17.00,-48,,,0000,,,-175
2279,081219114749,,6/8/2013,SALE,30.00,-1,,,9093,,,-112
2280,071008114339,,6/9/2013,SALE,28.00,-1,,,0100,,,-575
2281,071008114339,,6/9/2013,SALE,28.00,-1,,,0100,,,-576
2282,120427131039,,6/10/2013,SALE,30.00,-1,,,9093,,,-451
2283,070129151429,,6/10/2013,SALE,23.00,-2,,,0808,,,-2174
2284,070129151429,,6/10/2013,SALE,24.00,-2,,,0100,,,-2176
2285,071008114339,,6/11/2013,SALE,28.00,-1,,,32071,,,-577
2286,120427131039,,6/11/2013,SALE,32.00,-1,,,32071,,,-452
2287,120802084819,,6/11/2013,SALE,28.00,-1,,,32071,,,-63
2288,120427131039,,6/11/2013,SALE,30.00,-1,,,9093,,,-453
2289,120427131039,,6/11/2013,SALE,30.00,-2,,,0100,,,-455
2290,070129151429,,6/11/2013,SALE,24.00,-2,,,0100,,,-2178
2291,120427131039,,6/11/2013,VOID,30.00,2,,,0100,,,-453
2292,070129151429,,6/11/2013,VOID,24.00,2,,,0100,,,-2176
2293,120427131039,,6/11/2013,SALE,30.00,-2,,,0100,,,-455
2294,070129151429,,6/11/2013,SALE,24.00,-2,,,0100,,,-2178
2295,071008114339,,6/12/2013,SALE,23.00,-1,,,0100,,,-578
2296,090323095759,,6/13/2013,SALE,4.50,-1,,,9093,,,-143
2297,070129151429,,6/13/2013,SALE,24.00,-2,,,0100,,,-2180
2298,071008114339,,6/14/2013,SALE,23.00,-1,,,0100,,,-579
2299,120402084049,,6/15/2013,SALE,17.00,-84,,,2209,,,-259
2300,120726094729,,6/15/2013,SALE,12.50,-150,,,15942,,,-478
2301,120427131039,,6/15/2013,SALE,30.00,-1,,,9093,,,-456
2302,090323095759,,6/15/2013,SALE,3.50,-2,,,9093,,,-145
2303,110108090739,,6/15/2013,SALE,45.00,-2,,,7256,,,-3992
2304,070129151429,,6/15/2013,SALE,24.00,-2,,,0100,,,-2182
2305,071008114339,,6/16/2013,SALE,28.00,-1,,,0100,,,-580
2306,070129151429,,6/16/2013,SALE,23.00,-2,,,0100,,,-2184
2307,070129151429,,6/17/2013,SALE,24.00,-2,,,0100,,,-2186
2308,120427131039,,6/18/2013,SALE,30.00,-1,,,9093,,,-457
2309,120427131039,,6/18/2013,VOID,30.00,1,,,9093,,,-456
2310,120427131039,,6/18/2013,SALE,30.00,-1,,,9093,,,-457
2311,071008114339,,6/18/2013,SALE,23.00,-1,,,0100,,,-581
2312,120427131039,,6/19/2013,SALE,30.00,-1,,,32071,,,-458
2313,120427131039,,6/19/2013,SALE,30.00,-1,,,32071,,,-459
2314,120427131039,,6/19/2013,VOID,30.00,1,,,32071,,,-458
2315,070129151429,,6/19/2013,SALE,24.00,-2,,,0100,,,-2188
2316,120802084819,,6/19/2013,SALE,22.00,-18,,,15942,,,-81
2317,071008114339,,6/20/2013,SALE,23.00,-1,,,0100,,,-582
2318,070129151429,,6/20/2013,SALE,24.00,-2,,,0100,,,-2190
2319,130418153729,,6/20/2013,SALE,14.00,-152,,,15942,,,-369
2320,120427131039,,6/21/2013,SALE,30.00,-1,,,9093,,,-459
2321,070129151429,,6/21/2013,SALE,24.00,-2,,,0100,,,-2192
2322,130418153729,,6/22/2013,SALE,15.00,-5,,,5478,,,-374
2323,071008114339,,6/22/2013,SALE,23.00,-1,,,0100,,,-583
2324,070129151429,,6/22/2013,SALE,23.00,-2,,,0100,,,-2194
2325,070129151429,,6/23/2013,SALE,23.00,-2,,,0100,,,-2196
2326,120427131039,,6/24/2013,SALE,5.00,-2,,,9093,,,-461
2327,070129151429,,6/24/2013,SALE,23.00,-2,,,0100,,,-2198
2328,120427131039,,6/25/2013,SALE,30.00,-1,,,9093,,,-462
2329,070129151429,,6/25/2013,SALE,24.00,-2,,,0100,,,-2200
2330,071008114339,,6/26/2013,SALE,25.00,-2,,,0100,,,-585
2331,071008114339,,6/27/2013,SALE,28.00,-1,,,32071,,,-586
2332,120427131039,,6/27/2013,SALE,35.00,-1,,,32071,,,-463
2333,111123123129,,6/27/2013,SALE,47.50,-2,,,2892,,,-1404
2334,070129151429,,6/27/2013,SALE,24.00,-2,,,0100,,,-2202
2335,110108090739,,6/28/2013,SALE,45.00,-2,,,7256,,,-3994
2336,120427131039,,6/28/2013,SALE,30.00,-1,,,9093,,,-464
2337,071008114339,,6/28/2013,SALE,25.00,-1,,,0100,,,-587
2338,070129151429,,6/29/2013,SALE,24.00,-3,,,0100,,,-2205
2339,070129151429,,6/30/2013,SALE,23.00,-2,,,0100,,,-2207
2340,081220155739,,7/1/2013,SALE,32.00,-2,,,0430,,,-33
2341,070129151429,,7/1/2013,SALE,24.00,-2,,,0100,,,-2209
2342,070129151429,,7/1/2013,SALE,24.00,-2,,,0100,,,-2211
2343,070129151429,,7/1/2013,SALE,23.00,-1,,,13400,,,-2212
2344,070129151429,,7/1/2013,SALE,24.00,-2,,,0100,,,-2214
2345,071008114339,,7/1/2013,SALE,25.00,-1,,,0100,,,-588
2346,130418153729,,7/1/2013,SALE,18.00,-10,,,0074,,,-384
2347,070129151429,,7/2/2013,SALE,24.00,-2,,,0100,,,-2216
2348,071008114339,,7/3/2013,SALE,25.00,-1,,,0100,,,-589
2349,070129151429,,7/3/2013,SALE,24.00,-2,,,0100,,,-2218
2350,120427131039,,7/4/2013,SALE,32.00,-1,,,32071,,,-465
2351,070129151429,,7/4/2013,SALE,24.00,-2,,,0100,,,-2220
2352,111121114959,,7/4/2013,SALE,48.00,-5,,,5201,,,-49
2353,120402104529,,7/5/2013,SALE,22.00,-20,,,15942,,,-1437
2354,111123123129,,7/5/2013,SALE,46.25,-5,,,2613,,,-1409
2355,070129151429,,7/5/2013,SALE,24.00,-2,,,0100,,,-2222
2356,071008114339,,7/6/2013,SALE,25.00,-1,,,0100,,,-590
2357,070129151429,,7/6/2013,SALE,24.00,-2,,,0100,,,-2224
2358,070129151429,,7/7/2013,SALE,24.00,-2,,,0100,,,-2226
2359,071008114339,,7/8/2013,SALE,25.00,-1,,,0100,,,-591
2360,070129151429,,7/8/2013,SALE,24.00,-1,,,0100,,,-2227
2361,110108090739,,7/9/2013,SALE,49.00,-20,,,43180,,,-4014
2362,070129151429,,7/9/2013,SALE,23.00,-2,,,0808,,,-2229
2363,120726094729,,7/10/2013,SALE,13.00,-100,,,4604,,,-578
2364,071008114339,,7/10/2013,SALE,25.00,-1,,,0100,,,-592
2365,070129151429,,7/10/2013,SALE,24.00,-2,,,0100,,,-2231
2366,120319124519,,7/13/2013,SALE,65.00,-2,,,7878,,,-31
2367,111123123129,,7/13/2013,SALE,46.25,-2,,,2892,,,-1411
2368,071008114339,,7/15/2013,SALE,25.00,-1,,,32071,,,-593
2369,120427131039,,7/15/2013,SALE,32.00,-1,,,32071,,,-466
2370,070129130429,,7/17/2013,SALE,20.00,-2,,,5488,,,-36
2371,130418153729,,7/18/2013,SALE,16.00,-3,,,1312,,,-387
2372,070129151429,,7/20/2013,SALE,23.00,-3,,,0808,,,-2234
2373,070129151429,,7/24/2013,SALE,23.00,-1,,,13400,,,-2235
